ts_code,trade_date,pct_chg,market
603706,2022-04-29,6.419589676,60
14,2022-04-29,9.898762655,0
300038,2022-04-29,0.0,30
688633,2022-04-29,6.12244898,68
603155,2022-04-29,3.149606299,60
600502,2022-04-29,-1.938610662,60
3019,2022-04-29,9.990253411,0
1267,2022-04-29,1.556420233,0
688309,2022-04-29,0.403877221,68
603882,2022-04-29,-2.566597738,60
300125,2022-04-29,3.100263852,30
300647,2022-04-29,4.195804196,30
601579,2022-04-29,-1.325019486,60
2685,2022-04-29,9.854014599,0
736,2022-04-29,10.02604167,0
963,2022-04-29,5.417185554,0
600657,2022-04-29,10.1010101,60
29,2022-04-29,10.0,0
603317,2022-04-29,-1.504466385,60
688180,2022-04-29,0.325801366,68
600243,2022-04-29,10.04366812,60
600370,2022-04-29,6.825938567,60
516,2022-04-29,10.0,0
688107,2022-04-29,8.312655087,68
756,2022-04-29,10.00807103,0
600780,2022-04-29,3.504672897,60
2244,2022-04-29,3.886010363,0
2941,2022-04-29,-0.387382402,0
2336,2022-04-29,9.931506849,0
720,2022-04-29,10.08403361,0
2453,2022-04-29,6.528189911,0
839,2022-04-29,-6.060606061,0
553,2022-04-29,9.236031927,0
514,2022-04-29,0.0,0
603803,2022-04-29,0.628930818,60
2419,2022-04-29,9.93485342,0
301259,2022-04-29,5.848739496,30
899,2022-04-29,0.196850394,0
2403,2022-04-29,9.967497291,0
402,2022-04-29,6.301824212,0
2240,2022-04-29,7.707269633,0
722,2022-04-29,9.956076135,0
2898,2022-04-29,10.02838221,0
558,2022-05-05,-0.354609929,0
688329,2022-05-05,6.048053024,68
2088,2022-05-05,10.07147498,0
2645,2022-05-05,4.690117253,0
2922,2022-05-05,2.453468697,0
300792,2022-05-05,3.680203046,30
300955,2022-05-05,3.096118299,30
2127,2022-05-05,9.957627119,0
688210,2022-05-05,1.83231538,68
607,2022-05-05,-0.923787529,0
733,2022-05-05,5.291105632,0
600228,2022-05-05,10.0,60
600628,2022-05-05,2.74151436,60
300856,2022-05-05,1.5625,30
300894,2022-05-05,4.192196066,30
2561,2022-05-05,10.00893655,0
2027,2022-05-05,1.073345259,0
779,2022-05-05,5.167173252,0
603960,2022-05-05,3.021978022,60
300629,2022-05-05,2.262180974,30
688046,2022-05-05,20.0,68
600478,2022-05-05,5.697445972,60
2438,2022-05-05,-1.110162254,0
300915,2022-05-05,1.285751771,30
2612,2022-05-05,1.927288655,0
2365,2022-05-05,10.0331675,0
688209,2022-05-05,2.568053416,68
605118,2022-05-05,2.557319224,60
603279,2022-05-05,3.992094862,60
600880,2022-05-05,0.8,60
301162,2022-05-05,-6.99444885,30
605016,2022-05-05,9.990530303,60
603883,2022-05-05,6.851549755,60
688280,2022-05-05,0.0,68
605339,2022-05-05,4.360753221,60
300157,2022-05-05,2.247191011,30
603567,2022-05-05,-0.073637703,60
688315,2022-05-05,0.09699321,68
600243,2022-05-05,0.0,60
2643,2022-05-05,0.851305335,0
603358,2022-05-05,-0.064724919,60
300240,2022-05-05,2.03685742,30
2306,2022-05-05,-1.369863014,0
603877,2022-05-05,-0.224340998,60
600988,2022-05-05,-6.045751634,60
300831,2022-05-05,2.61682243,30
300177,2022-05-05,4.109589041,30
300158,2022-05-05,3.791469194,30
2616,2022-05-05,-3.930131004,0
300251,2022-05-05,-3.394625177,30
603355,2022-05-05,7.983830217,60
300174,2022-05-05,1.22044241,30
2706,2022-05-05,5.057251908,0
300203,2022-05-05,-0.884955752,30
2607,2022-05-05,3.493449782,0
756,2022-05-05,9.977989729,0
300204,2022-05-05,0.276434001,30
300395,2022-05-05,2.847819638,30
301057,2022-05-05,1.369863014,30
300521,2022-05-05,-1.272727273,30
2933,2022-05-05,5.902439024,0
603266,2022-05-05,0.954478708,60
603329,2022-05-05,2.575376884,60
603868,2022-05-05,5.019435525,60
2789,2022-05-05,9.99301188,0
300475,2022-05-05,-3.081510934,30
300657,2022-05-05,0.851581509,30
36,2022-05-05,10.02570694,0
300640,2022-05-05,1.883239171,30
2336,2022-05-05,-1.401869159,0
600371,2022-05-05,10.0,60
600375,2022-05-05,-1.133144476,60
600378,2022-05-05,5.060166615,60
300674,2022-05-05,-3.420523139,30
300725,2022-05-05,-0.859934853,30
300863,2022-05-05,2.680837563,30
300033,2022-05-05,-1.24193352,30
600392,2022-05-05,5.807275048,60
2945,2022-05-05,-0.651701665,0
2389,2022-05-05,5.431093007,0
2976,2022-05-05,1.919385797,0
601777,2022-05-05,3.562340967,60
600859,2022-05-05,-0.622222222,60
600758,2022-05-05,10.05586592,60
300199,2022-05-05,2.685050798,30
600838,2022-05-05,3.266331658,60
600428,2022-05-05,9.87654321,60
300049,2022-05-05,-4.157894737,30
688272,2022-05-05,4.835164835,68
300346,2022-05-05,0.806451613,30
937,2022-05-05,-1.788375559,0
2790,2022-05-05,-1.398601399,0
603089,2022-05-05,-3.163686382,60
2861,2022-05-05,-2.169981917,0
300301,2022-05-05,0.0,30
300282,2022-05-05,-1.597444089,30
2898,2022-05-05,-1.891659501,0
2153,2022-05-05,-1.018010963,0
600682,2022-05-05,-0.855614973,60
2905,2022-05-05,-1.743264659,0
2120,2022-05-05,0.909681611,0
2783,2022-05-05,-4.039167687,0
2170,2022-05-05,4.892367906,0
688668,2022-05-05,0.256916996,68
2747,2022-05-05,2.228224173,0
2192,2022-05-05,1.284262986,0
300556,2022-05-05,-2.832131823,30
2432,2022-05-05,0.513977686,0
2209,2022-05-05,-1.620745543,0
2280,2022-05-05,2.005730659,0
301013,2022-05-05,-0.975243811,30
2683,2022-05-05,4.060913706,0
688670,2022-05-05,-1.95599022,68
2848,2022-05-05,5.107526882,0
2304,2022-05-05,1.413857079,0
688793,2022-05-05,3.283261803,68
300806,2022-05-05,-4.382978723,30
2705,2022-05-05,4.963235294,0
2693,2022-05-05,7.348242812,0
2403,2022-05-05,-9.950738916,0
688283,2022-05-05,1.236312257,68
2750,2022-05-05,10.04444444,0
300209,2022-05-05,3.54767184,30
300803,2022-05-05,-1.341567291,30
2959,2022-05-05,6.113902848,0
300709,2022-05-05,5.127259314,30
300107,2022-05-05,2.626262626,30
2791,2022-05-05,6.275826446,0
2658,2022-05-05,5.823627288,0
300413,2022-05-05,-1.935483871,30
2466,2022-05-05,2.355096166,0
2659,2022-05-05,2.972972973,0
2685,2022-05-05,9.966777409,0
300446,2022-05-05,3.80952381,30
300117,2022-05-05,6.886227545,30
300785,2022-05-05,-2.018413598,30
2718,2022-05-05,6.760098928,0
2255,2022-05-05,1.162790698,0
2207,2022-05-05,4.50310559,0
2277,2022-05-05,1.769911504,0
2291,2022-05-05,3.122619954,0
688529,2022-05-05,3.194321207,68
300137,2022-05-05,3.13111546,30
2946,2022-05-05,0.177147919,0
300507,2022-05-05,2.249134948,30
300585,2022-05-05,1.359388275,30
601567,2022-05-05,0.470588235,60
300496,2022-05-05,2.466510738,30
300464,2022-05-05,-0.819672131,30
2761,2022-05-05,10.0,0
600381,2022-05-05,-0.753295669,60
603556,2022-05-05,9.928443649,60
300408,2022-05-05,-0.14114326,30
603338,2022-05-05,9.98917163,60
603398,2022-05-05,0.403949731,60
300870,2022-05-05,3.213711837,30
688105,2022-05-05,5.445200722,68
605598,2022-05-05,3.727865797,60
605151,2022-05-05,10.03436426,60
688003,2022-05-05,-4.492699364,68
603825,2022-05-05,1.263157895,60
603596,2022-05-05,-0.46997389,60
603176,2022-05-05,0.688976378,60
300536,2022-05-05,-0.2050581,30
2425,2022-05-05,0.56710775,0
600215,2022-05-05,-4.225352113,60
600933,2022-05-05,4.933586338,60
2517,2022-05-05,9.955752212,0
2505,2022-05-05,9.885931559,0
2132,2022-05-05,4.502369668,0
688023,2022-05-05,-2.429149798,68
688097,2022-05-05,-3.294573643,68
300064,2022-05-05,0.0,30
656,2022-05-05,1.34529148,0
601099,2022-05-05,-2.592592593,60
665,2022-05-05,2.516556291,0
2409,2022-05-05,-1.138138808,0
3037,2022-05-05,10.02227171,0
2484,2022-05-05,-0.47318612,0
2486,2022-05-05,4.247104247,0
2785,2022-05-05,10.0,0
2411,2022-05-05,0.0,0
2419,2022-05-05,1.777777778,0
2410,2022-05-05,4.554412087,0
3019,2022-05-05,4.076207355,0
688265,2022-05-05,-0.392233771,68
300268,2022-05-05,2.0695041,30
603076,2022-05-05,3.449568804,60
625,2022-05-05,10.03764115,0
600079,2022-05-05,6.197546804,60
688168,2022-05-05,-10.69243156,68
603078,2022-05-05,6.491712707,60
29,2022-05-05,10.11363636,0
600732,2022-05-05,10.0,60
300861,2022-05-05,3.919413919,30
301133,2022-05-05,5.862726406,30
300940,2022-05-05,13.38461538,30
600657,2022-05-05,4.281345566,60
603578,2022-05-05,3.074141049,60
301018,2022-05-05,2.883229217,30
600775,2022-05-05,-0.134408602,60
600184,2022-05-05,3.992901508,60
688201,2022-05-05,-2.681530582,68
600136,2022-05-05,0.0,60
2431,2022-05-05,-1.423487544,0
2591,2022-05-05,2.536997886,0
2085,2022-05-05,10.0795756,0
300559,2022-05-05,3.567447046,30
603389,2022-05-05,1.818181818,60
688575,2022-05-05,5.726495726,68
3010,2022-05-05,9.993293092,0
688111,2022-05-05,2.121776123,68
300044,2022-05-05,-0.743494424,30
603297,2022-05-05,5.741289321,60
300572,2022-05-05,0.154440154,30
688561,2022-05-05,-0.020259319,68
688682,2022-05-05,3.264604811,68
603976,2022-05-05,0.921658986,60
600444,2022-05-05,-0.255754476,60
603191,2022-05-05,10.00532198,60
688580,2022-05-05,0.870466321,68
688590,2022-05-05,-4.571984436,68
688626,2022-05-05,4.741980474,68
688697,2022-05-05,1.738410596,68
2101,2022-05-05,1.618122977,0
603889,2022-05-05,3.577817531,60
301099,2022-05-05,5.247813411,30
688800,2022-05-05,6.932622295,68
601933,2022-05-05,6.575963719,60
301119,2022-05-05,3.200883002,30
600777,2022-05-05,10.05291005,60
600559,2022-05-05,1.728971963,60
600938,2022-05-05,-4.814573845,60
600996,2022-05-05,1.931649331,60
300860,2022-05-05,0.192910538,30
42,2022-05-05,5.263157895,0
506,2022-05-05,10.20408163,0
2803,2022-05-05,2.655677656,0
600570,2022-05-05,-3.935660507,60
2150,2022-05-05,1.630434783,0
2739,2022-05-05,-0.962379703,0
14,2022-05-05,-6.448311157,0
2516,2022-05-05,2.590673575,0
300433,2022-05-05,-0.894632207,30
603040,2022-05-05,6.272530642,60
605555,2022-05-05,4.489234998,60
603100,2022-05-05,6.748466258,60
603676,2022-05-05,4.557640751,60
300280,2022-05-05,-1.894123361,30
600503,2022-05-05,-0.706713781,60
603268,2022-05-05,2.080989876,60
720,2022-05-05,-2.290076336,0
2400,2022-05-05,0.71942446,0
23,2022-05-05,-3.598484848,0
300793,2022-05-05,1.713062099,30
600592,2022-05-05,1.156069364,60
600605,2022-05-05,-1.098901099,60
600639,2022-05-05,2.90148448,60
603160,2022-05-05,0.906022384,60
600162,2022-05-05,1.421800948,60
603855,2022-05-05,1.574427481,60
600765,2022-05-05,5.746677091,60
600579,2022-05-05,4.301075269,60
600750,2022-05-05,4.344262295,60
688786,2022-05-05,4.383642248,68
301110,2022-05-05,8.416647291,30
2544,2022-05-05,3.138297872,0
300295,2022-05-05,-1.307189542,30
301001,2022-05-05,20.02556455,30
600876,2022-05-05,1.907968575,60
2242,2022-05-05,2.909090909,0
688162,2022-05-05,1.498875843,68
688110,2022-05-05,4.343598055,68
300063,2022-05-05,-1.960784314,30
603133,2022-05-05,7.663316583,60
736,2022-05-05,-9.980276134,0
688190,2022-05-05,2.588942709,68
300969,2022-05-05,10.03985576,30
2091,2022-05-05,10.0,0
600824,2022-05-05,-1.57480315,60
300994,2022-05-05,3.321167883,30
300799,2022-05-05,0.866596639,30
300356,2022-05-05,0.0,30
688019,2022-05-05,-2.76458616,68
600422,2022-05-05,0.0,60
688268,2022-05-05,0.206805791,68
688269,2022-05-05,-1.919277448,68
600101,2022-05-05,10.0,60
603998,2022-05-05,4.585537919,60
603045,2022-05-05,9.283625731,60
688131,2022-05-05,1.065232829,68
2370,2022-05-05,2.169625247,0
2349,2022-05-05,9.971098266,0
603215,2022-05-05,3.082394784,60
1210,2022-05-05,3.623188406,0
1228,2022-05-05,9.995414947,0
1296,2022-05-05,-0.368493782,0
2024,2022-05-05,0.0,0
300998,2022-05-05,8.252427184,30
688058,2022-05-05,7.638044271,68
688091,2022-05-05,20.01207001,68
600661,2022-05-05,10.0,60
961,2022-05-05,-2.025316456,0
975,2022-05-05,2.762430939,0
2374,2022-05-05,0.540540541,0
516,2022-05-05,-1.282051282,0
2555,2022-05-05,-1.548387097,0
2315,2022-05-05,10.03039514,0
601116,2022-05-05,4.887585533,60
603898,2022-05-05,1.248581158,60
2095,2022-05-05,0.928270042,0
603948,2022-05-05,3.648424544,60
2061,2022-05-05,4.511278195,0
722,2022-05-05,9.986684421,0
679,2022-05-05,-0.726392252,0
2062,2022-05-05,9.982788296,0
600675,2022-05-05,-0.539083558,60
600545,2022-05-05,4.777070064,60
600648,2022-05-05,9.069585614,60
603324,2022-05-05,5.612572162,60
2003,2022-05-05,4.426559356,0
548,2022-05-05,-0.215517241,0
688733,2022-05-05,-1.229357798,68
603213,2022-05-05,2.979651163,60
605136,2022-05-05,6.728704366,60
603939,2022-05-05,10.00546747,60
301163,2022-05-05,20.00397298,30
600662,2022-05-05,0.556586271,60
603681,2022-05-05,3.681290973,60
2193,2022-05-05,4.133858268,0
603157,2022-05-05,-3.50877193,60
600399,2022-05-06,6.706857573,60
2127,2022-05-06,1.541425819,0
2510,2022-05-06,2.102102102,0
2489,2022-05-06,10.0,0
2543,2022-05-06,0.0,0
2399,2022-05-06,-0.541795666,0
301198,2022-05-06,1.094527363,30
2025,2022-05-06,-1.269546369,0
2505,2022-05-06,-4.152249135,0
993,2022-05-06,-2.511880516,0
2085,2022-05-06,6.506024096,0
711,2022-05-06,-5.415162455,0
2315,2022-05-06,10.01381215,0
603159,2022-05-06,-1.473839352,60
2725,2022-05-06,-1.763485477,0
700,2022-05-06,-0.231481481,0
2349,2022-05-06,9.986859396,0
2517,2022-05-06,2.213279678,0
2096,2022-05-06,-1.172227232,0
2856,2022-05-06,-2.960526316,0
600308,2022-05-06,0.959692898,60
833,2022-05-06,1.48849797,0
1228,2022-05-06,10.0041684,0
680,2022-05-06,5.172413793,0
603208,2022-05-06,-4.456465739,60
625,2022-05-06,2.28050171,0
600371,2022-05-06,4.545454545,60
688070,2022-05-06,6.036636137,68
29,2022-05-06,-6.604747162,0
603335,2022-05-06,-2.757352941,60
603667,2022-05-06,4.807692308,60
603338,2022-05-06,5.587004676,60
603737,2022-05-06,1.640950282,60
688107,2022-05-06,-1.587301587,68
603722,2022-05-06,-1.92393736,60
603313,2022-05-06,-0.549450549,60
603556,2022-05-06,10.0081367,60
506,2022-05-06,10.0,0
600230,2022-05-06,-2.729181246,60
2365,2022-05-06,10.02260739,0
603661,2022-05-06,3.13225058,60
2206,2022-05-06,-1.37254902,0
605007,2022-05-06,-3.417150226,60
3040,2022-05-06,2.008238929,0
603191,2022-05-06,10.01451379,60
2793,2022-05-06,10.02747253,0
603217,2022-05-06,-1.728774491,60
603489,2022-05-06,-3.851182693,60
600228,2022-05-06,10.0,60
603920,2022-05-06,-1.626591231,60
603908,2022-05-06,5.549610151,60
2562,2022-05-06,3.174603175,0
603583,2022-05-06,1.375988992,60
300969,2022-05-06,-4.294584339,30
2111,2022-05-06,6.33059789,0
301111,2022-05-06,3.242446573,30
567,2022-05-06,2.131438721,0
300218,2022-05-06,0.292611558,30
403,2022-05-06,-4.249871992,0
603800,2022-05-06,5.050045496,60
533,2022-05-06,-2.830188679,0
2630,2022-05-06,-4.694835681,0
603239,2022-05-06,4.740608229,60
2091,2022-05-06,-1.919191919,0
603939,2022-05-06,1.938369781,60
2133,2022-05-06,0.279329609,0
301163,2022-05-06,-5.479225294,30
2891,2022-05-06,2.791535344,0
2788,2022-05-06,-2.580645161,0
2685,2022-05-06,9.96978852,0
2893,2022-05-06,3.201970443,0
300647,2022-05-06,0.609013398,30
2864,2022-05-06,9.995100441,0
2081,2022-05-06,-0.763358779,0
3037,2022-05-06,-7.287449393,0
603629,2022-05-06,-2.688573562,60
2750,2022-05-06,8.319870759,0
2761,2022-05-06,10.01490313,0
300374,2022-05-06,0.171821306,30
2780,2022-05-06,10.01669449,0
651,2022-05-06,-0.768,0
2785,2022-05-06,2.561983471,0
3010,2022-05-06,10.0,0
2088,2022-05-06,9.976387249,0
2950,2022-05-06,3.945111492,0
603261,2022-05-06,0.0,60
2726,2022-05-06,-2.994555354,0
2641,2022-05-06,-4.888888889,0
517,2022-05-06,7.3089701,0
300532,2022-05-06,-4.501845018,30
600313,2022-05-06,3.424657534,60
36,2022-05-06,-10.04672897,0
722,2022-05-06,5.326876513,0
707,2022-05-06,-1.06557377,0
2561,2022-05-06,10.07311129,0
893,2022-05-06,1.123595506,0
2789,2022-05-06,9.974587039,0
756,2022-05-06,10.00667111,0
300884,2022-05-06,-1.132852729,30
982,2022-05-06,-2.577319588,0
2588,2022-05-06,4.019292605,0
301113,2022-05-06,1.720595788,30
2897,2022-05-06,-3.607503608,0
301001,2022-05-06,19.9858005,30
300840,2022-05-06,0.554938957,30
301015,2022-05-06,-4.063926941,30
301060,2022-05-06,1.36239782,30
300165,2022-05-06,6.066176471,30
603299,2022-05-06,9.92970123,60
301135,2022-05-06,0.282942603,30
300940,2022-05-06,0.859339665,30
300593,2022-05-06,-2.016954107,30
600661,2022-05-06,-4.014167651,60
600732,2022-05-06,9.993060375,60
688091,2022-05-06,-11.99839083,68
688317,2022-05-06,3.709902371,68
300636,2022-05-06,5.727762803,30
688046,2022-05-06,-4.825737265,68
688302,2022-05-06,-4.150721225,68
300853,2022-05-06,2.612646725,30
301010,2022-05-06,13.85412171,30
600969,2022-05-06,2.791262136,60
601869,2022-05-06,2.747474747,60
600212,2022-05-06,2.31092437,60
600565,2022-05-06,-3.333333333,60
601968,2022-05-06,-2.373417722,60
603066,2022-05-06,-1.752848379,60
600778,2022-05-06,0.742115028,60
300551,2022-05-06,0.0,30
600101,2022-05-06,3.535353535,60
600587,2022-05-06,10.03236246,60
300855,2022-05-06,3.216468318,30
965,2022-05-06,0.133155792,0
600649,2022-05-06,-2.696629213,60
2062,2022-05-06,10.01564945,0
603987,2022-05-06,-1.933216169,60
600780,2022-05-06,3.901437372,60
601156,2022-05-06,3.917253521,60
600056,2022-05-06,10.01213592,60
601718,2022-05-06,-2.033898305,60
600866,2022-05-06,-1.5625,60
600746,2022-05-06,-0.636942675,60
688123,2022-05-06,0.0,68
601579,2022-05-06,0.861450108,60
601208,2022-05-06,-5.033557047,60
600180,2022-05-06,-3.107658158,60
600888,2022-05-06,-2.926829268,60
605151,2022-05-06,3.123048095,60
301235,2022-05-06,12.80688433,30
603390,2022-05-06,9.972299169,60
600650,2022-05-06,5.165692008,60
603115,2022-05-06,-1.154039137,60
688078,2022-05-06,0.338839475,68
600758,2022-05-06,3.807106599,60
605186,2022-05-06,2.096273292,60
688139,2022-05-06,0.990659496,68
603938,2022-05-06,4.619076185,60
603963,2022-05-06,10.03649635,60
605016,2022-05-06,0.904003444,60
301288,2022-05-06,2.398589065,30
600428,2022-05-06,1.797752809,60
603500,2022-05-06,1.466992665,60
600389,2022-05-06,3.729001292,60
600284,2022-05-06,-3.216783217,60
600267,2022-05-06,-0.701754386,60
600624,2022-05-06,9.949409781,60
600340,2022-05-06,10.0,60
2895,2022-05-06,4.530011325,0
605080,2022-05-06,4.974743609,60
600771,2022-05-06,2.764170749,60
600777,2022-05-06,2.403846154,60
600982,2022-05-06,1.913043478,60
603122,2022-05-06,9.984756098,60
600085,2022-05-06,0.624219725,60
603108,2022-05-06,9.99000999,60
688556,2022-05-06,0.992366412,68
600448,2022-05-06,0.783289817,60
605366,2022-05-06,-1.554001554,60
2349,2022-05-09,5.256869773,0
2094,2022-05-09,-2.028985507,0
600587,2022-05-09,0.098039216,60
2195,2022-05-09,0.0,0
2789,2022-05-09,9.994222992,0
2095,2022-05-09,4.331306991,0
2873,2022-05-09,3.160667252,0
2780,2022-05-09,5.918057663,0
2932,2022-05-09,1.855176541,0
600800,2022-05-09,1.728395062,60
2713,2022-05-09,10.01540832,0
2693,2022-05-09,0.676589986,0
300598,2022-05-09,-1.161688004,30
301235,2022-05-09,1.166704061,30
605286,2022-05-09,7.170795306,60
301001,2022-05-09,20.0,30
56,2022-05-09,10.0,0
300585,2022-05-09,6.843575419,30
603963,2022-05-09,10.0331675,60
301187,2022-05-09,1.886199308,30
2793,2022-05-09,9.86267166,0
300273,2022-05-09,0.0,30
600228,2022-05-09,10.05509642,60
2803,2022-05-09,2.433090024,0
600056,2022-05-09,3.199117485,60
2173,2022-05-09,-1.584786054,0
2193,2022-05-09,-1.890034364,0
2685,2022-05-09,9.89010989,0
2489,2022-05-09,2.777777778,0
815,2022-05-09,10.0177305,0
2799,2022-05-09,3.966789668,0
1317,2022-05-09,0.521358897,0
2761,2022-05-09,9.997290707,0
2826,2022-05-09,-0.728407908,0
2418,2022-05-09,-3.484320557,0
2315,2022-05-09,-4.268675455,0
2864,2022-05-09,0.712694878,0
300298,2022-05-09,-4.899777283,30
2365,2022-05-09,10.0,0
2207,2022-05-09,6.891891892,0
2644,2022-05-09,3.229398664,0
2088,2022-05-09,1.610305958,0
300584,2022-05-09,-3.849902534,30
506,2022-05-09,7.070707071,0
600898,2022-05-09,-2.592087312,60
2561,2022-05-09,-5.018450185,0
603366,2022-05-09,0.238663484,60
756,2022-05-09,10.00606428,0
3010,2022-05-09,10.03325942,0
2103,2022-05-09,10.09389671,0
503,2022-05-09,1.045296167,0
1234,2022-05-09,1.029098652,0
1210,2022-05-09,-1.947535771,0
968,2022-05-09,9.991386736,0
953,2022-05-09,3.803486529,0
300209,2022-05-09,-2.142857143,30
3007,2022-05-09,2.319961334,0
1211,2022-05-09,-2.126805778,0
2882,2022-05-09,1.809954751,0
603299,2022-05-09,-4.556354916,60
603191,2022-05-09,9.98240985,60
603819,2022-05-09,-1.818181818,60
600624,2022-05-09,1.380368098,60
603390,2022-05-09,-2.392947103,60
603868,2022-05-09,-5.603511339,60
2062,2022-05-09,9.957325747,0
600536,2022-05-09,4.512893983,60
2551,2022-05-09,9.915611814,0
66,2022-05-09,-0.814663951,0
600732,2022-05-09,10.03154574,60
632,2022-05-09,10.12987013,0
600463,2022-05-09,1.518987342,60
301010,2022-05-09,-2.084912813,30
600756,2022-05-09,2.892561983,60
600651,2022-05-09,0.304878049,60
603716,2022-05-09,-1.129943503,60
600243,2022-05-09,-1.263537906,60
603556,2022-05-09,2.071005917,60
301185,2022-05-09,-2.409638554,30
603206,2022-05-09,9.956500725,60
603209,2022-05-09,-3.454231434,60
600539,2022-05-09,-1.246105919,60
2907,2022-05-09,0.15910899,0
688776,2022-05-09,5.255935227,68
603108,2022-05-09,9.990917348,60
603033,2022-05-09,2.111111111,60
603122,2022-05-09,0.693000693,60
603353,2022-05-09,-1.74958994,60
600340,2022-05-09,9.917355372,60
600370,2022-05-09,-3.812316716,60
1228,2022-05-09,10.02273588,0
701,2022-05-09,10.03134796,0
797,2022-05-10,3.95480226,0
600422,2022-05-10,9.939498704,60
829,2022-05-10,-1.793248945,0
688077,2022-05-10,5.367764399,68
603222,2022-05-10,1.699029126,60
663,2022-05-10,-0.961538462,0
2227,2022-05-10,2.431118314,0
710,2022-05-10,-4.943968359,0
756,2022-05-10,10.03307607,0
514,2022-05-10,8.34845735,0
2183,2022-05-10,3.005008347,0
10,2022-05-10,1.618122977,0
300513,2022-05-10,-0.60137457,30
722,2022-05-10,9.979101358,0
300879,2022-05-10,-1.812555261,30
701,2022-05-10,9.971509972,0
620,2022-05-10,2.0,0
300497,2022-05-10,0.878972279,30
671,2022-05-10,3.543307087,0
488,2022-05-10,1.444043321,0
56,2022-05-10,-7.204116638,0
605303,2022-05-10,9.976433621,60
2375,2022-05-10,4.597701149,0
632,2022-05-10,9.905660377,0
300883,2022-05-10,2.657342657,30
2663,2022-05-10,10.16042781,0
2685,2022-05-10,10.0,0
2613,2022-05-10,9.982486865,0
600371,2022-05-10,5.82719357,60
2282,2022-05-10,3.014416776,0
2103,2022-05-10,10.02132196,0
524,2022-05-10,2.587176603,0
936,2022-05-10,-2.049180328,0
600793,2022-05-10,9.981684982,60
600433,2022-05-10,-1.22324159,60
415,2022-05-10,1.395348837,0
301162,2022-05-10,-2.867848393,30
2789,2022-05-10,9.978991597,0
2591,2022-05-10,10.0,0
2175,2022-05-10,0.313479624,0
595,2022-05-10,1.242236025,0
603229,2022-05-10,10.0,60
300958,2022-05-10,9.804878049,30
2565,2022-05-10,0.0,0
603908,2022-05-10,8.084265964,60
301288,2022-05-10,9.275184275,30
603206,2022-05-10,10.02197802,60
631,2022-05-10,-1.111111111,0
600838,2022-05-10,3.161592506,60
600822,2022-05-10,4.020100503,60
603608,2022-05-10,-0.838574423,60
600963,2022-05-10,6.211180124,60
2628,2022-05-10,5.684754522,0
600966,2022-05-10,0.814111262,60
601579,2022-05-10,9.954751131,60
688127,2022-05-10,6.8137573,68
711,2022-05-10,1.041666667,0
2679,2022-05-10,1.150527325,0
2793,2022-05-10,10.0,0
1267,2022-05-10,5.698529412,0
2482,2022-05-10,2.928870293,0
2625,2022-05-10,-2.231237323,0
300636,2022-05-10,19.27774827,30
2550,2022-05-10,-1.679389313,0
603191,2022-05-10,9.996001599,60
300269,2022-05-10,0.664451827,30
300989,2022-05-10,5.768515073,30
603108,2022-05-10,-3.963666391,60
2244,2022-05-10,1.466992665,0
603778,2022-05-10,6.404958678,60
600736,2022-05-10,10.14760148,60
2761,2022-05-10,9.975369458,0
2062,2022-05-10,9.961190168,0
2554,2022-05-10,1.253918495,0
301098,2022-05-10,20.0,30
1228,2022-05-10,9.987945583,0
2952,2022-05-10,-1.822503962,0
2400,2022-05-10,9.956709957,0
2699,2022-05-10,-0.784313725,0
688281,2022-05-10,-1.369749294,68
600732,2022-05-10,9.97706422,60
603016,2022-05-10,-2.491506229,60
601975,2022-05-10,3.333333333,60
766,2022-05-10,4.016913319,0
2067,2022-05-10,-1.88172043,0
2187,2022-05-10,3.833145434,0
603618,2022-05-10,3.492647059,60
603843,2022-05-10,4.713114754,60
603183,2022-05-10,6.22406639,60
300237,2022-05-10,2.232142857,30
301163,2022-05-10,-13.58727379,30
600510,2022-05-10,3.969957082,60
600133,2022-05-10,3.014184397,60
603316,2022-05-10,3.349282297,60
600152,2022-05-10,-5.438596491,60
300823,2022-05-10,1.87012987,30
600770,2022-05-10,3.492433062,60
300722,2022-05-10,0.035945363,30
600628,2022-05-10,1.193317422,60
601368,2022-05-10,10.07751938,60
603500,2022-05-10,4.452554745,60
2940,2022-05-10,6.824050166,0
968,2022-05-10,-4.228660924,0
300940,2022-05-10,10.20408163,30
603598,2022-05-10,-0.87431694,60
600721,2022-05-10,-7.320261438,60
2216,2022-05-10,-5.203323131,0
605016,2022-05-10,-2.675455603,60
301052,2022-05-10,2.104695089,30
600228,2022-05-10,-6.132665832,60
603900,2022-05-10,-1.622418879,60
2431,2022-05-10,10.0,0
600853,2022-05-10,10.14492754,60
603025,2022-05-10,3.159041394,60
600512,2022-05-10,3.021148036,60
600340,2022-05-10,-4.761904762,60
600526,2022-05-10,0.715563506,60
603070,2022-05-10,-1.075268817,60
2620,2022-05-10,9.922178988,0
603533,2022-05-10,3.381642512,60
2425,2022-05-10,-2.977232925,0
2822,2022-05-10,2.312138728,0
600267,2022-05-10,6.184738956,60
2775,2022-05-10,3.896103896,0
300382,2022-05-10,1.280956447,30
2717,2022-05-10,9.863945578,0
600077,2022-05-10,4.146341463,60
600785,2022-05-10,2.739726027,60
600062,2022-05-10,10.00690131,60
600103,2022-05-10,2.479338843,60
300063,2022-05-10,1.176470588,30
